{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Seehofweg,de:02000:51951::51951601,"257,350",2,Stadtbus,27,POINT (9.782993 53.524190),EPSG:4326
Urenfleet,de:02000:51952::51951701,"257,350",2,Stadtbus,27,POINT (9.783070 53.521680),EPSG:4326
Sietas,de:02000:51973::51973901,"257,2719,350,550",4,Stadtbus,111,POINT (9.787527 53.531255),EPSG:4326
Altenwerder Hauptstraße (Süd),de:02000:52006::520003,151,1,Stadtbus,22,POINT (9.919212 53.499044),EPSG:4326
Altenwerder Hauptstraße (Mitte),de:02000:52007::520020,151,1,Stadtbus,44,POINT (9.921451 53.500293),EPSG:4326
Am Altenwerder Kirchtal,de:02000:52008::520014,151,1,Stadtbus,44,POINT (9.921583 53.507063),EPSG:4326
Zollamt Waltershof,de:02000:52009::520039,"151,451",2,Stadtbus,77,POINT (9.925901 53.519885),EPSG:4326
Nippoldstraße (Ost),de:02000:52010::530003,"151,152",2,Stadtbus,92,POINT (9.969297 53.515235),EPSG:4326
Dradenau,de:02000:52011::520022,451,1,Stadtbus,45,POINT (9.898942 53.525665),EPSG:4326
Am Altenwerder Kirchtal (Süd),de:02000:52013::520018,151,1,Stadtbus,44,POINT (9.921866 53.503963),EPSG:4326
Klärwerk Dradenau,de:02000:52015::520028,451,1,Stadtbus,23,POINT (9.914240 53.518300),EPSG:4326
Eurokombi,de:02000:52016::520029,451,1,Stadtbus,45,POINT (9.887810 53.534150),EPSG:4326
Bubendey-Ufer (Fähre),de:02000:52017::520031,451,1,Stadtbus,22,POINT (9.884716 53.539477),EPSG:4326
SWOP,de:02000:52018::520040,451,1,Stadtbus,45,POINT (9.894012 53.531597),EPSG:4326
Container Terminal EUROGATE,de:02000:52019::520049,451,1,Stadtbus,29,POINT (9.924510 53.522890),EPSG:4326
Container Terminal Burchardkai,de:02000:52020::520043,451,1,Stadtbus,16,POINT (9.930576 53.526887),EPSG:4326
Parkplatz Dradenau,de:02000:52021::520044,451,1,Stadtbus,23,POINT (9.903159 53.523926),EPSG:4326
Reiherstieg Hauptdeich,de:02000:53000::530026,"151,152,252",3,Stadtbus,120,POINT (9.977917 53.511212),EPSG:4326
Neuhöfer Damm,de:02000:53001::530004,"151,152,252",3,Stadtbus,120,POINT (9.968827 53.513114),EPSG:4326
Röörfeld,de:02000:53003::530009,152,1,Stadtbus,69,POINT (9.952018 53.519009),EPSG:4326
Hachmannbrücke,de:02000:53004::530067,152,1,Stadtbus,25,POINT (9.951990 53.520300),EPSG:4326
Nippoldstraße (West),de:02000:53005::530011,152,1,Stadtbus,69,POINT (9.943862 53.520811),EPSG:4326
Neuhof (Fähre),de:02000:53006::530013,152,1,Stadtbus,48,POINT (9.941960 53.525430),EPSG:4326
Roßweg/HDW,de:02000:53007::530015,152,1,Stadtbus,25,POINT (9.946148 53.522954),EPSG:4326
Breslauer Straße,de:02000:53009::530018,152,1,Stadtbus,9,POINT (9.958780 53.520270),EPSG:4326
Ernst-August-Deich,de:02000:53010::530029,156,1,Stadtbus,44,POINT (9.981930 53.521130),EPSG:4326
Ernst-August-Schleuse (Fähre),de:02000:53011::530043,156,1,Stadtbus,44,POINT (9.982853 53.523459),EPSG:4326
Klütjenfelder Straße,de:02000:53012::530031,156,1,Stadtbus,21,POINT (9.980710 53.526260),EPSG:4326
Norderloch,de:02000:53015::530036,"156,256",2,Stadtbus,62,POINT (9.967376 53.537431),EPSG:4326
Steinwerder (Alter Elbtunnel),de:02000:53016::530037,"156,256",2,Stadtbus,32,POINT (9.966460 53.541350),EPSG:4326
Rethebrücke (Nord),de:02000:53017::530006,252,1,Stadtbus,6,POINT (9.966150 53.506580),EPSG:4326
Steinwerder (Fähre),de:02000:53018::530046,"156,256",2,Stadtbus,62,POINT (9.965887 53.539885),EPSG:4326
Argentinienbrücke (Fähre),de:02000:53019::530012,"156,256",2,Stadtbus,68,POINT (9.974205 53.528034),EPSG:4326
Roßkanal,de:02000:53020::530053,152,1,Stadtbus,25,POINT (9.947873 53.522116),EPSG:4326
Worthdamm (Süd),de:02000:53801::538011,256,1,Stadtbus,15,POINT (9.980952 53.527594),EPSG:4326
Indiastraße,de:02000:53803::538031,256,1,Stadtbus,65,POINT (9.994550 53.526760),EPSG:4326
Dessauer Straße,de:02000:53804::538041,256,1,Stadtbus,32,POINT (10.007368 53.523487),EPSG:4326
S Veddel (Westseite),de:02000:53805::538051,256,1,Stadtbus,65,POINT (10.011320 53.523044),EPSG:4326
Arningstraße (Fähre),de:02000:53809::538091,256,1,Stadtbus,25,POINT (9.984453 53.537166),EPSG:4326
Vogelreth,de:02000:53810::538101,256,1,Stadtbus,50,POINT (9.981785 53.532508),EPSG:4326
Worthdamm,de:02000:53811::538111,256,1,Stadtbus,51,POINT (9.981487 53.529799),EPSG:4326
Kamerunweg,de:02000:53813::538131,256,1,Stadtbus,56,POINT (9.986170 53.527390),EPSG:4326
Kamerunweg (Kehre),de:02000:53815::538151,256,1,Stadtbus,1,POINT (9.986087 53.531196),EPSG:4326
Sachsenbrücke,de:02000:53816::538162,256,1,Stadtbus,33,POINT (10.016932 53.527402),EPSG:4326
Hafenmuseum,de:02000:53817::538171,256,1,Stadtbus,58,POINT (9.999189 53.525828),EPSG:4326
Afrikastraße,de:02000:53905::538021,256,1,Stadtbus,65,POINT (9.989880 53.527540),EPSG:4326
Terminal O'Swaldkai,de:02000:53907::538071,256,1,Stadtbus,15,POINT (10.012921 53.529427),EPSG:4326
Oberwerder Damm,de:02000:54000::540105,254,1,Stadtbus,20,POINT (10.027020 53.525230),EPSG:4326
Kreuzkirche Kirchdorf,de:02000:54001::540003,"152,355",2,Stadtbus,119,POINT (10.015780 53.486750),EPSG:4326
Am Papenbrack,de:02000:54002::540004,"152,355",2,Stadtbus,119,POINT (10.009032 53.488095),EPSG:4326
Hinter der Dorfkirche,de:02000:54003::540005,"152,355",2,Stadtbus,119,POINT (10.008559 53.490384),EPSG:4326
Schwentnerring,de:02000:54004::540006,"152,355",2,Stadtbus,119,POINT (10.010081 53.493514),EPSG:4326
Trettaustraße,de:02000:55023::550042,154,1,Stadtbus,132,POINT (9.990540 53.493630),EPSG:4326
S Wilhelmsburg,de:02000:54006::540025,"151,152,154,155,156,252,351,355,M13,N640",10,"Metrobus, Nachtbus, Stadtbus",772,POINT (10.007593 53.497332),EPSG:4326
Siedenfelder Weg (West),de:02000:54007::540034,"155,351",2,Stadtbus,104,POINT (10.015480 53.496810),EPSG:4326
Siedenfelder Weg (Mitte),de:02000:54008::540033,"155,351",2,Stadtbus,104,POINT (10.020577 53.495023),EPSG:4326
Aurubis Werk Ost,de:02000:54009::540032,354,1,Stadtbus,52,POINT (10.035730 53.515270),EPSG:4326
Neuenfelder Straße (Schule),de:02000:54010::540022,"351,355,M13,N640",4,"Metrobus, Nachtbus, Stadtbus",433,POINT (10.013449 53.493111),EPSG:4326
Thielenstraße (Ost),de:02000:54011::540039,154,1,Stadtbus,117,POINT (10.013603 53.501211),EPSG:4326
Im Schönenfelde,de:02000:54012::540040,154,1,Stadtbus,117,POINT (10.018118 53.500293),EPSG:4326
Wilhelmsburger Mühle,de:02000:54013::540041,154,1,Stadtbus,117,POINT (10.025460 53.499570),EPSG:4326
Niedergeorgswerder Deich (Süd),de:02000:54014::540042,154,1,Stadtbus,117,POINT (10.027350 53.503800),EPSG:4326
Hövelbrook,de:02000:54015::540043,154,1,Stadtbus,117,POINT (10.022440 53.507360),EPSG:4326
Rahmwerder Straße,de:02000:54016::540044,154,1,Stadtbus,117,POINT (10.021000 53.512060),EPSG:4326
Fiskalische Straße (Energieberg),de:02000:54017::540045,154,1,Stadtbus,117,POINT (10.020400 53.516270),EPSG:4326
S Veddel,de:02000:54018::540050,"154,155,254,354,M13,N640",6,"Metrobus, Nachtbus, Stadtbus",493,POINT (10.013282 53.520867),EPSG:4326
Wilhelmsburger Platz,de:02000:54019::540060,"154,155,254,354,N640",5,"Nachtbus, Stadtbus",321,POINT (10.015850 53.522860),EPSG:4326
Hovestieg,de:02000:54020::540100,"154,155,254,354,N640",5,"Nachtbus, Stadtbus",321,POINT (10.021586 53.524986),EPSG:4326
Hovestraße (Kehre),de:02000:54023::540075,254,1,Stadtbus,20,POINT (10.050218 53.516278),EPSG:4326
Hovestraße 68,de:02000:54024::540076,254,1,Stadtbus,37,POINT (10.046600 53.517472),EPSG:4326
Hovestraße 49,de:02000:54025::540077,254,1,Stadtbus,37,POINT (10.039799 53.519700),EPSG:4326
Aurubis Zentrale,de:02000:54026::540078,254,1,Stadtbus,37,POINT (10.033487 53.521776),EPSG:4326
Hovestraße 44,de:02000:54027::540094,254,1,Stadtbus,17,POINT (10.029823 53.522976),EPSG:4326
Peutestraße 22,de:02000:54028::540081,354,1,Stadtbus,49,POINT (10.035794 53.524124),EPSG:4326
U S Elbbrücken (Zweibrückenstraße),de:02000:54029::540291,"119,130",2,Stadtbus,186,POINT (10.025114 53.534442),EPSG:4326
Georgswerder Damm,de:02000:54030::540092,254,1,Stadtbus,17,POINT (10.026405 53.526743),EPSG:4326
Peuter Elbdeich,de:02000:54031::540090,354,1,Stadtbus,49,POINT (10.043898 53.521466),EPSG:4326
Peutestraße 50,de:02000:54032::540089,354,1,Stadtbus,49,POINT (10.048858 53.519874),EPSG:4326
Peutestraße 72,de:02000:54033::540088,354,1,Stadtbus,49,POINT (10.051470 53.518760),EPSG:4326
Müggenburger Schleuse,de:02000:54034::540087,354,1,Stadtbus,49,POINT (10.055738 53.513178),EPSG:4326
Algermissenstraße,de:02000:54035::540118,"154,155,351",3,Stadtbus,221,POINT (10.011565 53.497137),EPSG:4326
Gewerbegebiet Obergeorgswerder,de:02000:54041::540035,354,1,Stadtbus,48,POINT (10.048072 53.508953),EPSG:4326
Müggenburger Straße,de:02000:54042::540036,354,1,Stadtbus,49,POINT (10.052205 53.511002),EPSG:4326
Kirchdorfer Straße (Museum Elbinsel),de:02000:55000::550033,"155,351,355,M13,N640",5,"Metrobus, Nachtbus, Stadtbus",537,POINT (10.018590 53.491350),EPSG:4326
Friedhof Finkenriek,de:02000:55001::550036,152,1,Stadtbus,38,POINT (10.011010 53.474520),EPSG:4326
Friedhof Finkenriek (Eingang),de:02000:55002::550009,152,1,Stadtbus,76,POINT (10.004610 53.475510),EPSG:4326
Weidendamm,de:02000:55003::550006,"152,N640",2,"Nachtbus, Stadtbus",116,POINT (10.006020 53.480910),EPSG:4326
Kornweide,de:02000:55004::550012,"152,153,154,N640",4,"Nachtbus, Stadtbus",269,POINT (9.993654 53.481788),EPSG:4326
König-Georg-Deich,de:02000:55005::550039,"152,153,154,N640",4,"Nachtbus, Stadtbus",226,POINT (9.996110 53.477590),EPSG:4326
Freiluftschule Moorwerder,de:02000:55006::550068,351,1,Stadtbus,23,POINT (10.061947 53.463174),EPSG:4326
Moorwerder Hauptdeich 35,de:02000:55007::550093,351,1,Stadtbus,23,POINT (10.055643 53.465955),EPSG:4326
Moorwerder Hauptdeich 69,de:02000:55008::550092,351,1,Stadtbus,23,POINT (10.045603 53.472998),EPSG:4326
Heuckenlock,de:02000:55009::550032,351,1,Stadtbus,46,POINT (10.039100 53.476030),EPSG:4326
Stillhorner Weg,de:02000:55010::550083,351,1,Stadtbus,46,POINT (10.033660 53.478240),EPSG:4326
Schützenhof,de:02000:55011::550080,351,1,Stadtbus,22,POINT (10.023962 53.478501),EPSG:4326
Am Callabrack,de:02000:55012::550046,"152,351,N640",3,"Nachtbus, Stadtbus",161,POINT (10.009653 53.482435),EPSG:4326
Stübenhofer Weg,de:02000:55013::550047,"152,155,351,355,N640",5,"Nachtbus, Stadtbus",237,POINT (10.012383 53.484160),EPSG:4326
Karl-Arnold-Ring,de:02000:55014::550052,"152,155,351,M13,N640",5,"Metrobus, Nachtbus, Stadtbus",486,POINT (10.016851 53.486019),EPSG:4326
Kirchdorf (Süd),de:02000:55015::550054,"155,355,M13",3,"Metrobus, Stadtbus",248,POINT (10.019122 53.484479),EPSG:4326
Moorwerder Osterdeich,de:02000:55016::550069,351,1,Stadtbus,23,POINT (10.060588 53.467820),EPSG:4326
Moorwerder Mühle,de:02000:55017::550070,351,1,Stadtbus,23,POINT (10.060517 53.470368),EPSG:4326
Moorwerder Norderdeich (Ost),de:02000:55018::550071,351,1,Stadtbus,23,POINT (10.060303 53.473559),EPSG:4326
Moorwerder Norderdeich (Fußweg),de:02000:55019::550072,351,1,Stadtbus,23,POINT (10.058459 53.476150),EPSG:4326
Bauernstegel,de:02000:55020::550073,351,1,Stadtbus,23,POINT (10.054664 53.479554),EPSG:4326
Einlagedeich,de:02000:55021::550077,351,1,Stadtbus,23,POINT (10.045582 53.479616),EPSG:4326
Goetjensorter Deich,de:02000:55022::550075,351,1,Stadtbus,23,POINT (10.048135 53.490593),EPSG:4326
Hohe Schaar,de:02000:55024::550015,153,1,Stadtbus,59,POINT (9.981470 53.480380),EPSG:4326
Eversween (Süd),de:02000:55025::550016,153,1,Stadtbus,27,POINT (9.979377 53.484096),EPSG:4326
Eversween (Mitte),de:02000:55026::550017,153,1,Stadtbus,27,POINT (9.978591 53.489106),EPSG:4326
Eversween (Nord),de:02000:55027::550018,153,1,Stadtbus,27,POINT (9.975973 53.496943),EPSG:4326
Rethebrücke (Süd),de:02000:55028::550019,153,1,Stadtbus,27,POINT (9.967822 53.502173),EPSG:4326
Kattwykdamm,de:02000:55029::550000,153,1,Stadtbus,30,POINT (9.975483 53.493143),EPSG:4326
Haulander Weg,de:02000:55030::550041,154,1,Stadtbus,132,POINT (9.990007 53.488423),EPSG:4326
Blumensand,de:02000:55031::550096,252,1,Stadtbus,6,POINT (9.966213 53.501806),EPSG:4326
Rethehöft,de:02000:55032::550103,252,1,Stadtbus,3,POINT (9.956251 53.503488),EPSG:4326
Burgweide,de:02000:55033::550115,"155,355",2,Stadtbus,68,POINT (10.022823 53.486594),EPSG:4326
Stübenhofer Wettern,de:02000:55034::550116,"155,355",2,Stadtbus,68,POINT (10.024105 53.485222),EPSG:4326
Dahlgrünring,de:02000:55035::550117,"152,155,355",3,Stadtbus,83,POINT (10.018627 53.483426),EPSG:4326
Auf der Hohen Schaar,de:02000:55036::550125,153,1,Stadtbus,28,POINT (9.963487 53.497537),EPSG:4326
Hohe-Schaar-Kamp,de:02000:55037::550126,153,1,Stadtbus,27,POINT (9.970360 53.496480),EPSG:4326
Bf. Wandsbek,de:02000:60003::600038,"162,261,263,M10,N618",5,"Metrobus, Nachtbus, Stadtbus",593,POINT (10.077500 53.570380),EPSG:4326
Gustav-Adolf-Straße,de:02000:60004:1:620004,"162,261,263,M10,N618",5,"Metrobus, Nachtbus, Stadtbus",593,POINT (10.082400 53.571120),EPSG:4326
Bf. Hasselbrook,de:02000:60005:1:600048,116,1,Stadtbus,158,POINT (10.057290 53.565570),EPSG:4326
Hammer Straße,de:02000:60006::600047,116,1,Stadtbus,74,POINT (10.061618 53.568898),EPSG:4326
U Wandsbek Markt,de:02000:60007:3:600012,"160,162,260,263,8700,M10,M11,M23,M28,M8,M9,N600,N608,N618,X11",15,"Expressbus, Metrobus, Nachtbus, Stadtbus",1273,POINT (10.068555 53.572220),EPSG:4326
Wendemuthstraße,de:02000:60008:2:600040,"116,M8,M9,N608",4,"Metrobus, Nachtbus, Stadtbus",773,POINT (10.074795 53.574627),EPSG:4326
Hogrevestraße,de:02000:60009::600042,"116,M8",2,"Metrobus, Stadtbus",408,POINT (10.072792 53.576811),EPSG:4326
U S Wandsbeker Chaussee,de:02000:60010::600052,"116,213,261,N608,X22",5,"Expressbus, Nachtbus, Stadtbus",599,POINT (10.058790 53.570040),EPSG:4326
Wagnerstraße,de:02000:60013:2:600069,M16,1,Metrobus,102,POINT (10.040038 53.570106),EPSG:4326
Josephstraße,de:02000:60014::600104,M11,1,Metrobus,215,POINT (10.079506 53.572791),EPSG:4326
U Wartenau,de:02000:60015:2:100135,"M16,M25,N608",3,"Metrobus, Nachtbus",458,POINT (10.034520 53.564180),EPSG:4326
Maxstraße,de:02000:60016:2:600074,"261,M16",2,"Metrobus, Stadtbus",149,POINT (10.048350 53.570860),EPSG:4326
Seumestraße,de:02000:60017:2:600077,M16,1,Metrobus,102,POINT (10.053970 53.572690),EPSG:4326
S Friedrichsberg,de:02000:60018:1:600080,"M16,M23",2,Metrobus,396,POINT (10.058410 53.576060),EPSG:4326
Krausestraße,de:02000:60019::600085,"171,M16,M23,N600",4,"Metrobus, Nachtbus, Stadtbus",797,POINT (10.057190 53.580094),EPSG:4326
Straßburger Platz,de:02000:60020::600088,"171,M16,M23,N600",4,"Metrobus, Nachtbus, Stadtbus",606,POINT (10.062240 53.581061),EPSG:4326
U Straßburger Straße,de:02000:60021::600090,"171,M16,M23,M28,N600",5,"Metrobus, Nachtbus, Stadtbus",816,POINT (10.067691 53.582391),EPSG:4326
U Alter Teichweg,de:02000:60024::600055,M28,1,Metrobus,209,POINT (10.064710 53.586540),EPSG:4326
Wandsbeker Allee,de:02000:60025::600115,"M23,M28,N600",3,"Metrobus, Nachtbus",412,POINT (10.069748 53.579267),EPSG:4326
Schön Klinik Eilbek,de:02000:60026::600057,171,1,Stadtbus,198,POINT (10.049340 53.578650),EPSG:4326
Uferstraße,de:02000:60029::600059,"172,M25",2,"Metrobus, Stadtbus",352,POINT (10.030936 53.567125),EPSG:4326
Eilbeker Weg,de:02000:60030::600072,"261,M16,X22",3,"Expressbus, Metrobus, Stadtbus",410,POINT (10.043300 53.568440),EPSG:4326
Auenstraße,de:02000:60031::600007,213,1,Stadtbus,191,POINT (10.050674 53.572416),EPSG:4326
Kantstraße,de:02000:60032::600008,"213,261",2,Stadtbus,238,POINT (10.052993 53.569723),EPSG:4326
Bartholomäus-Therme,de:02000:60066::600661,M18,1,Metrobus,105,POINT (10.027543 53.577645),EPSG:4326
Richardstraße,de:02000:60112::600112,M16,1,Metrobus,102,POINT (10.038988 53.568370),EPSG:4326
Pinkertweg 12,de:02000:61000::610151,230,1,Stadtbus,57,POINT (10.089651 53.526799),EPSG:4326
Pinkertweg (Mitte),de:02000:61001::610021,"230,260",2,Stadtbus,152,POINT (10.092870 53.526320),EPSG:4326
Hasencleverstraße,de:02000:61002::610011,"213,261,M23,N600,N609",5,"Metrobus, Nachtbus, Stadtbus",458,POINT (10.088434 53.550972),EPSG:4326
Liebigstraße (Mitte),de:02000:61003::610025,"119,230,260",3,Stadtbus,246,POINT (10.096220 53.532490),EPSG:4326
Berzeliusstraße (Mitte),de:02000:61004::610071,"119,230",2,Stadtbus,215,POINT (10.097270 53.534130),EPSG:4326
Moorfleeter Straße (Nord),de:02000:61005::210104,"119,230,430,432",4,Stadtbus,329,POINT (10.098510 53.536090),EPSG:4326
Billstedter Hauptstraße,de:02000:61006::610076,"116,119,213,230,430,432,N610,X80",8,"Expressbus, Nachtbus, Stadtbus",534,POINT (10.100759 53.540342),EPSG:4326
Schiffbeker Höhe,de:02000:61007::610086,"461,M23,M27,M29,N609",5,"Metrobus, Nachtbus, Stadtbus",867,POINT (10.107160 53.547610),EPSG:4326
U Billstedt,de:02000:61008::610079,"116,119,133,213,230,330,430,432,461,M12,M23,M27,M29,N609,N619",15,"Metrobus, Nachtbus, Stadtbus",1091,POINT (10.106540 53.542190),EPSG:4326
Querkamp,de:02000:61009::610089,"261,M23,N600,N609",4,"Metrobus, Nachtbus, Stadtbus",533,POINT (10.095730 53.550890),EPSG:4326
Sandkamp,de:02000:61010::610229,"261,M23,N600,N609",4,"Metrobus, Nachtbus, Stadtbus",268,POINT (10.089890 53.554070),EPSG:4326
Dannerallee,de:02000:61013::610146,161,1,Stadtbus,190,POINT (10.108650 53.559050),EPSG:4326
Böcklerstraße,de:02000:61014::610156,"161,261,N600",3,"Nachtbus, Stadtbus",318,POINT (10.107710 53.563440),EPSG:4326
Gymnasium Marienthal,de:02000:61015::610233,261,1,Stadtbus,115,POINT (10.106917 53.566901),EPSG:4326
U Horner Rennbahn,de:02000:61017::610128,"160,213,260,261,M23,N600,N609,X32",8,"Expressbus, Metrobus, Nachtbus, Stadtbus",700,POINT (10.084224 53.554226),EPSG:4326
Caspar-Voght-Straße,de:02000:61021::600002,"116,261,N609,X35",4,"Expressbus, Nachtbus, Stadtbus",466,POINT (10.061444 53.560279),EPSG:4326
Am Elisabethgehölz,de:02000:61023::610176,116,1,Stadtbus,158,POINT (10.061934 53.557446),EPSG:4326
Bauerberg,de:02000:61026::610095,"116,N610,X80",3,"Expressbus, Nachtbus, Stadtbus",217,POINT (10.078450 53.550280),EPSG:4326
Eekholtesweg,de:02000:61030::610120,"160,260",2,Stadtbus,146,POINT (10.083657 53.541470),EPSG:4326
Blaue Brücke,de:02000:61031::610121,"160,260",2,Stadtbus,146,POINT (10.083768 53.538591),EPSG:4326
Wöhlerstraße,de:02000:61032::610029,"119,160,260",3,Stadtbus,208,POINT (10.083004 53.536053),EPSG:4326
Berzeliusstraße (West),de:02000:61033::610067,119,1,Stadtbus,78,POINT (10.087443 53.535901),EPSG:4326
Liebigstraße 30,de:02000:61034::610026,"119,260",2,Stadtbus,109,POINT (10.088081 53.533911),EPSG:4326
Moorfleeter Straße (Mitte),de:02000:61035::610048,"119,230,260",3,Stadtbus,246,POINT (10.094550 53.529720),EPSG:4326
Werner-Siemens-Straße 34,de:02000:61036::610039,119,1,Stadtbus,94,POINT (10.089150 53.530706),EPSG:4326
Werner-Siemens-Straße 20,de:02000:61037::610040,119,1,Stadtbus,94,POINT (10.085233 53.531435),EPSG:4326
Grusonstraße,de:02000:61038::610042,"119,260",2,Stadtbus,124,POINT (10.080840 53.531950),EPSG:4326
Feuerwehrakademie Hamburg,de:02000:61039::610016,"230,260",2,Stadtbus,148,POINT (10.079644 53.526676),EPSG:4326
Bredowstraße (Mitte),de:02000:61040::610017,"230,260",2,Stadtbus,148,POINT (10.083800 53.524292),EPSG:4326
Moorfleeter Straße (Süd),de:02000:61041::610019,"230,260",2,Stadtbus,168,POINT (10.088840 53.522350),EPSG:4326
Kraftwerk Tiefstack,de:02000:61043::610012,"119,120,122,124,224,M3,N602",7,"Metrobus, Nachtbus, Stadtbus",349,POINT (10.069504 53.526427),EPSG:4326
Borsigstraße (Mitte),de:02000:61044::610060,260,1,Stadtbus,20,POINT (10.072855 53.533729),EPSG:4326
Spliedtring,de:02000:61045::610153,161,1,Stadtbus,190,POINT (10.108648 53.562908),EPSG:4326
Öjendorfer Weg,de:02000:61046::610183,M23,1,Metrobus,376,POINT (10.114830 53.545400),EPSG:4326
Friedhof Öjendorf (Südeingang),de:02000:61047::610027,461,1,Stadtbus,20,POINT (10.128387 53.553501),EPSG:4326
Kirchlinden,de:02000:61048::610005,"116,119,213,230,430,432",6,Stadtbus,320,POINT (10.101979 53.541660),EPSG:4326
Meriandamm,de:02000:61050::610196,"461,M27,M29",3,"Metrobus, Stadtbus",472,POINT (10.110470 53.551310),EPSG:4326
Prinzenweg,de:02000:61051::610198,"461,M27,M29",3,"Metrobus, Stadtbus",472,POINT (10.113620 53.554890),EPSG:4326
Manshardtstraße,de:02000:61052::610200,"161,461,M27,M29",4,"Metrobus, Stadtbus",662,POINT (10.115780 53.557340),EPSG:4326
Fuchsbergredder,de:02000:61053::610204,"M27,M29",2,Metrobus,325,POINT (10.118499 53.560470),EPSG:4326
Vierbergen,de:02000:61054::610018,213,1,Stadtbus,193,POINT (10.092787 53.546603),EPSG:4326
Friedhof Öjendorf (Haupteingang),de:02000:61055::610209,"161,461",2,Stadtbus,135,POINT (10.121660 53.557120),EPSG:4326
Friedhof Öjendorf (Feierhallen),de:02000:61056::610214,461,1,Stadtbus,20,POINT (10.126430 53.556876),EPSG:4326
Friedhof Öjendorf (Süd-Ring),de:02000:61057::610216,461,1,Stadtbus,20,POINT (10.123537 53.554216),EPSG:4326
Friedhof Öjendorf (Ost-Ring),de:02000:61058::610217,461,1,Stadtbus,20,POINT (10.131935 53.556031),EPSG:4326
Friedhof Öjendorf (Nord-Ring),de:02000:61059::610219,461,1,Stadtbus,20,POINT (10.125039 53.559036),EPSG:4326
Am Horner Moor,de:02000:61060::610601,"261,N600",2,"Nachtbus, Stadtbus",138,POINT (10.100662 53.554802),EPSG:4326
Billbrookdeich,de:02000:61061::610191,160,1,Stadtbus,110,POINT (10.077111 53.535870),EPSG:4326
Mühlenhagen,de:02000:61062::610190,160,1,Stadtbus,110,POINT (10.067850 53.537050),EPSG:4326
Langer Hagen,de:02000:61063::100188,160,1,Stadtbus,110,POINT (10.065770 53.535774),EPSG:4326
Aschenputtelstraße,de:02000:61064::610206,M27,1,Metrobus,221,POINT (10.119710 53.562483),EPSG:4326
